time_period,geographic_level,region_name,la_name,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_free_school_meals,characteristic_first_language,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps
202122,Local authority,Outer London,Sutton,Free school meals,Girls,Total,FSM all other,Total,13.0,1302.0,84875.5,65.2,1291.0,99.2,985.0,75.7,1151.0,88.4,674.0,51.8,521.0,40.0,597.0,45.9,7623.04,5.85
202122,Local authority,Outer London,Waltham Forest,Free school meals,Girls,Total,FSM,Total,20.0,350.0,15667.25,44.8,321.0,91.7,148.0,42.3,219.0,62.6,158.0,45.1,51.0,14.6,87.0,24.9,1376.81,3.93
202122,Local authority,Outer London,Waltham Forest,Free school meals,Girls,Total,FSM all other,Total,18.0,1023.0,55755.5,54.5,991.0,96.9,611.0,59.7,786.0,76.8,567.0,55.4,288.0,28.2,377.0,36.9,4987.17,4.88
202122,Local authority,South East,Bracknell Forest,Free school meals,Girls,Total,FSM,Total,7.0,75.0,2830.5,37.7,66.0,88.0,18.0,24.0,34.0,45.3,9.0,12.0,6.0,8.0,9.0,12.0,227.98,3.04
202122,Local authority,South East,Bracknell Forest,Free school meals,Girls,Total,FSM all other,Total,7.0,527.0,27947.0,53.0,518.0,98.3,276.0,52.4,388.0,73.6,158.0,30.0,102.0,19.4,131.0,24.9,2370.47,4.5
202122,Local authority,South East,Brighton and Hove,Free school meals,Girls,Total,FSM,Total,12.0,196.0,7362.5,37.6,179.0,91.3,55.0,28.1,97.0,49.5,74.0,37.8,25.0,12.8,36.0,18.4,635.31,3.24
202122,Local authority,South East,Brighton and Hove,Free school meals,Girls,Total,FSM all other,Total,13.0,913.0,51916.5,56.9,890.0,97.5,582.0,63.7,761.0,83.4,581.0,63.6,350.0,38.3,450.0,49.3,4741.51,5.19
202122,Local authority,South East,Buckinghamshire,Free school meals,Girls,Total,FSM,Total,38.0,282.0,10672.5,37.8,254.0,90.1,80.0,28.4,125.0,44.3,56.0,19.9,22.0,7.8,32.0,11.3,880.14,3.12
202122,Local authority,South East,Buckinghamshire,Free school meals,Girls,Total,FSM all other,Total,38.0,2693.0,167551.75,62.2,2649.0,98.4,1885.0,70.0,2280.0,84.7,1329.0,49.4,1006.0,37.4,1162.0,43.1,14880.93,5.53
202122,Local authority,South East,East Sussex,Free school meals,Girls,Total,FSM,Total,30.0,479.0,16274.75,34.0,440.0,91.9,94.0,19.6,186.0,38.8,95.0,19.8,36.0,7.5,55.0,11.5,1358.76,2.84
202122,Local authority,South East,East Sussex,Free school meals,Girls,Total,FSM all other,Total,32.0,1960.0,103090.0,52.6,1918.0,97.9,1103.0,56.3,1479.0,75.5,837.0,42.7,504.0,25.7,634.0,32.3,9021.26,4.6
202122,Local authority,South East,Hampshire,Free school meals,Girls,Total,FSM,Total,81.0,1010.0,35460.25,35.1,921.0,91.2,238.0,23.6,438.0,43.4,222.0,22.0,63.0,6.2,103.0,10.2,2937.04,2.91
202122,Local authority,South East,Hampshire,Free school meals,Girls,Total,FSM all other,Total,78.0,5530.0,300814.0,54.4,5427.0,98.1,3285.0,59.4,4343.0,78.5,2563.0,46.3,1508.0,27.3,1927.0,34.8,26582.81,4.81
202122,Local authority,South East,Isle of Wight,Free school meals,Girls,Total,FSM,Total,8.0,128.0,4917.5,38.4,119.0,93.0,37.0,28.9,61.0,47.7,45.0,35.2,15.0,11.7,26.0,20.3,410.85,3.21
202122,Local authority,South East,Isle of Wight,Free school meals,Girls,Total,FSM all other,Total,8.0,461.0,22737.5,49.3,446.0,96.7,216.0,46.9,319.0,69.2,227.0,49.2,102.0,22.1,149.0,32.3,1967.82,4.27
202122,Local authority,South East,Kent,Free school meals,Girls,Total,FSM,Total,100.0,1477.0,53790.0,36.4,1363.0,92.3,372.0,25.2,643.0,43.5,342.0,23.2,140.0,9.5,190.0,12.9,4408.83,2.98
202122,Local authority,South East,Kent,Free school meals,Girls,Total,FSM all other,Total,104.0,6817.0,373856.25,54.8,6674.0,97.9,3978.0,58.4,5262.0,77.2,3475.0,51.0,2204.0,32.3,2737.0,40.1,33164.17,4.86
202122,Local authority,South East,Medway,Free school meals,Girls,Total,FSM,Total,17.0,300.0,11064.38,36.9,286.0,95.3,76.0,25.3,141.0,47.0,66.0,22.0,26.0,8.7,36.0,12.0,914.8,3.05
202122,Local authority,South East,Medway,Free school meals,Girls,Total,FSM all other,Total,17.0,1406.0,74100.38,52.7,1384.0,98.4,778.0,55.3,1042.0,74.1,683.0,48.6,411.0,29.2,527.0,37.5,6494.17,4.62
202122,Local authority,South East,Milton Keynes,Free school meals,Girls,Total,FSM,Total,14.0,282.0,10821.25,38.4,265.0,94.0,80.0,28.4,131.0,46.5,83.0,29.4,30.0,10.6,42.0,14.9,899.19,3.19
202122,Local authority,South East,Milton Keynes,Free school meals,Girls,Total,FSM all other,Total,17.0,1264.0,65267.75,51.6,1241.0,98.2,685.0,54.2,935.0,74.0,537.0,42.5,272.0,21.5,366.0,29.0,5683.91,4.5
202122,Local authority,South East,Oxfordshire,Free school meals,Girls,Total,FSM,Total,46.0,408.0,14338.75,35.1,369.0,90.4,105.0,25.7,196.0,48.0,88.0,21.6,29.0,7.1,43.0,10.5,1206.07,2.96
202122,Local authority,South East,Oxfordshire,Free school meals,Girls,Total,FSM all other,Total,46.0,2806.0,154141.0,54.9,2740.0,97.6,1698.0,60.5,2222.0,79.2,1190.0,42.4,795.0,28.3,957.0,34.1,13665.07,4.87
202122,Local authority,South East,Portsmouth,Free school meals,Girls,Total,FSM,Total,14.0,259.0,8813.75,34.0,240.0,92.7,62.0,23.9,102.0,39.4,65.0,25.1,14.0,5.4,26.0,10.0,729.76,2.82
202122,Local authority,South East,Portsmouth,Free school meals,Girls,Total,FSM all other,Total,14.0,646.0,32399.5,50.2,630.0,97.5,319.0,49.4,475.0,73.5,294.0,45.5,109.0,16.9,176.0,27.2,2808.15,4.35
202122,Local authority,South East,Reading,Free school meals,Girls,Total,FSM,Total,9.0,99.0,3738.75,37.8,95.0,96.0,21.0,21.2,43.0,43.4,20.0,20.2,5.0,5.1,9.0,9.1,303.15,3.06
202122,Local authority,South East,Reading,Free school meals,Girls,Total,FSM all other,Total,10.0,570.0,32524.75,57.1,563.0,98.8,324.0,56.8,421.0,73.9,273.0,47.9,196.0,34.4,228.0,40.0,2924.52,5.13
202122,Local authority,South East,Slough,Free school meals,Girls,Total,FSM,Total,15.0,177.0,7995.5,45.2,167.0,94.4,81.0,45.8,100.0,56.5,71.0,40.1,34.0,19.2,46.0,26.0,699.99,3.95
202122,Local authority,South East,Slough,Free school meals,Girls,Total,FSM all other,Total,16.0,945.0,57355.75,60.7,932.0,98.6,673.0,71.2,794.0,84.0,603.0,63.8,410.0,43.4,498.0,52.7,5249.13,5.55
202122,Local authority,South East,Southampton,Free school meals,Girls,Total,FSM,Total,14.0,355.0,13692.0,38.6,337.0,94.9,90.0,25.4,163.0,45.9,77.0,21.7,29.0,8.2,45.0,12.7,1124.68,3.17
202122,Local authority,South East,Southampton,Free school meals,Girls,Total,FSM all other,Total,14.0,842.0,44791.75,53.2,822.0,97.6,449.0,53.3,624.0,74.1,312.0,37.1,197.0,23.4,247.0,29.3,3846.74,4.57
202122,Local authority,South East,Surrey,Free school meals,Girls,Total,FSM,Total,67.0,575.0,21328.75,37.1,518.0,90.1,149.0,25.9,291.0,50.6,145.0,25.2,47.0,8.2,70.0,12.2,1768.18,3.08
202122,Local authority,South East,Surrey,Free school meals,Girls,Total,FSM all other,Total,67.0,4815.0,274552.25,57.0,4721.0,98.0,3033.0,63.0,3860.0,80.2,2200.0,45.7,1398.0,29.0,1752.0,36.4,24229.71,5.03
202122,Local authority,South East,West Berkshire,Free school meals,Girls,Total,FSM,Total,11.0,104.0,3562.5,34.3,98.0,94.2,16.0,15.4,40.0,38.5,26.0,25.0,5.0,4.8,11.0,10.6,296.83,2.85
202122,Local authority,South East,West Berkshire,Free school meals,Girls,Total,FSM all other,Total,12.0,833.0,46991.0,56.4,820.0,98.4,499.0,59.9,665.0,79.8,412.0,49.5,244.0,29.3,314.0,37.7,4135.36,4.96
202122,Local authority,South East,West Sussex,Free school meals,Girls,Total,FSM,Total,41.0,489.0,17834.5,36.5,448.0,91.6,109.0,22.3,215.0,44.0,93.0,19.0,26.0,5.3,42.0,8.6,1459.84,2.99
202122,Local authority,South East,West Sussex,Free school meals,Girls,Total,FSM all other,Total,43.0,3642.0,195797.75,53.8,3565.0,97.9,2025.0,55.6,2759.0,75.8,1590.0,43.7,931.0,25.6,1221.0,33.5,17144.24,4.71
202122,Local authority,South East,Windsor and Maidenhead,Free school meals,Girls,Total,FSM,Total,9.0,86.0,3049.5,35.5,79.0,91.9,23.0,26.7,38.0,44.2,25.0,29.1,9.0,10.5,15.0,17.4,255.19,2.97
202122,Local authority,South East,Windsor and Maidenhead,Free school meals,Girls,Total,FSM all other,Total,9.0,700.0,38864.0,55.5,689.0,98.4,423.0,60.4,581.0,83.0,367.0,52.4,213.0,30.4,286.0,40.9,3494.32,4.99
202122,Local authority,South East,Wokingham,Free school meals,Girls,Total,FSM,Total,9.0,73.0,2872.25,39.3,68.0,93.2,22.0,30.1,39.0,53.4,21.0,28.8,7.0,9.6,13.0,17.8,245.85,3.37
202122,Local authority,South East,Wokingham,Free school meals,Girls,Total,FSM all other,Total,10.0,888.0,53356.0,60.1,876.0,98.6,621.0,69.9,759.0,85.5,528.0,59.5,349.0,39.3,435.0,49.0,4832.7,5.44
202122,Local authority,South West,Bath and North East Somerset,Free school meals,Girls,Total,FSM,Total,16.0,170.0,6428.0,37.8,150.0,88.2,51.0,30.0,78.0,45.9,50.0,29.4,20.0,11.8,31.0,18.2,538.06,3.17
202122,Local authority,South West,Bath and North East Somerset,Free school meals,Girls,Total,FSM all other,Total,15.0,899.0,51678.25,57.5,888.0,98.8,587.0,65.3,743.0,82.6,482.0,53.6,288.0,32.0,393.0,43.7,4583.21,5.1
202122,Local authority,South West,"Bournemouth, Christchurch and Poole",Free school meals,Girls,Total,FSM,Total,21.0,310.0,12712.5,41.0,292.0,94.2,108.0,34.8,173.0,55.8,79.0,25.5,43.0,13.9,50.0,16.1,1078.76,3.48
202122,Local authority,South West,"Bournemouth, Christchurch and Poole",Free school meals,Girls,Total,FSM all other,Total,23.0,1481.0,86415.75,58.3,1465.0,98.9,997.0,67.3,1262.0,85.2,682.0,46.0,480.0,32.4,583.0,39.4,7635.8,5.16
202122,Local authority,South West,"Bristol, City of",Free school meals,Girls,Total,FSM,Total,27.0,470.0,16507.25,35.1,413.0,87.9,114.0,24.3,189.0,40.2,111.0,23.6,30.0,6.4,44.0,9.4,1360.29,2.89
202122,Local authority,South West,"Bristol, City of",Free school meals,Girls,Total,FSM all other,Total,26.0,1435.0,80193.75,55.9,1410.0,98.3,845.0,58.9,1124.0,78.3,566.0,39.4,337.0,23.5,427.0,29.8,6959.97,4.85
202122,Local authority,South West,Cornwall,Free school meals,Girls,Total,FSM,Total,32.0,474.0,18008.25,38.0,439.0,92.6,122.0,25.7,217.0,45.8,87.0,18.4,28.0,5.9,45.0,9.5,1461.94,3.08
202122,Local authority,South West,Cornwall,Free school meals,Girls,Total,FSM all other,Total,35.0,2241.0,115866.5,51.7,2195.0,97.9,1121.0,50.0,1648.0,73.5,786.0,35.1,399.0,17.8,541.0,24.1,9907.14,4.42
202122,Local authority,South West,Devon,Free school meals,Girls,Total,FSM,Total,49.0,547.0,20737.5,37.9,510.0,93.2,155.0,28.3,272.0,49.7,141.0,25.8,49.0,9.0,82.0,15.0,1758.49,3.21
202122,Local authority,South West,Devon,Free school meals,Girls,Total,FSM all other,Total,47.0,2969.0,158290.25,53.3,2912.0,98.1,1692.0,57.0,2299.0,77.4,1229.0,41.4,700.0,23.6,917.0,30.9,13867.65,4.67
202122,Local authority,South West,Dorset,Free school meals,Girls,Total,FSM,Total,24.0,344.0,13107.25,38.1,318.0,92.4,96.0,27.9,161.0,46.8,85.0,24.7,24.0,7.0,42.0,12.2,1090.76,3.17
202122,Local authority,South West,Dorset,Free school meals,Girls,Total,FSM all other,Total,23.0,1484.0,78518.75,52.9,1450.0,97.7,764.0,51.5,1133.0,76.3,681.0,45.9,351.0,23.7,485.0,32.7,6846.17,4.61
202122,Local authority,South West,Gloucestershire,Free school meals,Girls,Total,FSM,Total,43.0,413.0,15505.0,37.5,381.0,92.3,109.0,26.4,193.0,46.7,82.0,19.9,37.0,9.0,55.0,13.3,1298.54,3.14
202122,Local authority,South West,Gloucestershire,Free school meals,Girls,Total,FSM all other,Total,45.0,2727.0,156449.5,57.4,2685.0,98.5,1724.0,63.2,2193.0,80.4,1036.0,38.0,731.0,26.8,885.0,32.5,13566.6,4.97
202122,Local authority,South West,Isles of Scilly,Free school meals,Girls,Total,FSM all other,Total,1.0,4.0,244.0,61.0,4.0,100.0,3.0,75.0,4.0,100.0,2.0,50.0,1.0,25.0,2.0,50.0,21.5,5.38
202122,Local authority,South West,North Somerset,Free school meals,Girls,Total,FSM,Total,12.0,156.0,5758.75,36.9,146.0,93.6,38.0,24.4,68.0,43.6,27.0,17.3,7.0,4.5,12.0,7.7,458.68,2.94
202122,Local authority,South West,North Somerset,Free school meals,Girls,Total,FSM all other,Total,12.0,917.0,48635.5,53.0,897.0,97.8,498.0,54.3,671.0,73.2,372.0,40.6,230.0,25.1,295.0,32.2,4229.07,4.61
202122,Local authority,South West,Plymouth,Free school meals,Girls,Total,FSM,Total,21.0,273.0,10400.25,38.1,253.0,92.7,75.0,27.5,133.0,48.7,61.0,22.3,21.0,7.7,31.0,11.4,847.68,3.11
202122,Local authority,South West,Plymouth,Free school meals,Girls,Total,FSM all other,Total,21.0,1088.0,57256.25,52.6,1059.0,97.3,589.0,54.1,810.0,74.4,441.0,40.5,273.0,25.1,357.0,32.8,4971.05,4.57
202122,Local authority,South West,Somerset,Free school meals,Girls,Total,FSM,Total,34.0,445.0,15465.5,34.8,409.0,91.9,107.0,24.0,184.0,41.3,83.0,18.7,30.0,6.7,43.0,9.7,1276.96,2.87
202122,Local authority,South West,Somerset,Free school meals,Girls,Total,FSM all other,Total,35.0,2049.0,104091.25,50.8,1990.0,97.1,1101.0,53.7,1525.0,74.4,657.0,32.1,355.0,17.3,488.0,23.8,8860.94,4.32
202122,Local authority,South West,South Gloucestershire,Free school meals,Girls,Total,FSM,Total,19.0,167.0,5912.75,35.4,153.0,91.6,43.0,25.7,80.0,47.9,31.0,18.6,6.0,3.6,16.0,9.6,476.01,2.85
202122,Local authority,South West,South Gloucestershire,Free school meals,Girls,Total,FSM all other,Total,20.0,1093.0,57548.25,52.7,1077.0,98.5,593.0,54.3,839.0,76.8,428.0,39.2,234.0,21.4,311.0,28.5,4954.45,4.53
202122,Local authority,South West,Swindon,Free school meals,Girls,Total,FSM,Total,16.0,202.0,7751.0,38.4,190.0,94.1,60.0,29.7,97.0,48.0,50.0,24.8,26.0,12.9,37.0,18.3,666.99,3.3
202122,Local authority,South West,Swindon,Free school meals,Girls,Total,FSM all other,Total,15.0,844.0,44506.88,52.7,828.0,98.1,486.0,57.6,640.0,75.8,258.0,30.6,147.0,17.4,195.0,23.1,3819.36,4.53
202122,Local authority,South West,Torbay,Free school meals,Girls,Total,FSM,Total,10.0,139.0,4338.25,31.2,123.0,88.5,27.0,19.4,48.0,34.5,16.0,11.5,6.0,4.3,11.0,7.9,343.51,2.47
202122,Local authority,South West,Torbay,Free school meals,Girls,Total,FSM all other,Total,9.0,626.0,34451.0,55.0,614.0,98.1,399.0,63.7,476.0,76.0,220.0,35.1,152.0,24.3,179.0,28.6,2979.7,4.76
202122,Local authority,South West,Wiltshire,Free school meals,Girls,Total,FSM all other,Total,30.0,2160.0,116072.5,53.7,2127.0,98.5,1207.0,55.9,1667.0,77.2,896.0,41.5,547.0,25.3,689.0,31.9,10239.06,4.74
202122,Local authority,South West,Wiltshire,Free school meals,Girls,Total,FSM,Total,29.0,311.0,11883.25,38.2,291.0,93.6,72.0,23.2,153.0,49.2,83.0,26.7,23.0,7.4,37.0,11.9,1001.19,3.22
202021,National,Not applicable,Not applicable,Free school meals,Girls,Total,FSM,Total,3567.0,52948.0,2229008.29,42.1,50501.0,95.4,17513.0,33.1,28948.0,54.7,16100.0,30.4,6293.0,11.9,10054.0,19.0,187385.95,3.54
202021,National,Not applicable,Not applicable,Free school meals,Girls,Total,FSM all other,Total,3627.0,229266.0,12971271.11,56.6,225938.0,98.5,139997.0,61.1,183780.0,80.2,108463.0,47.3,67954.0,29.6,88868.0,38.8,1142882.07,4.98
202021,Regional,North East,Not applicable,Free school meals,Girls,Total,FSM,Total,181.0,3302.0,133471.75,40.4,3132.0,94.9,1031.0,31.2,1800.0,54.5,666.0,20.2,289.0,8.8,445.0,13.5,10832.09,3.28
202021,Regional,North East,Not applicable,Free school meals,Girls,Total,FSM all other,Total,176.0,9970.0,556466.25,55.8,9817.0,98.5,6066.0,60.8,8010.0,80.3,4227.0,42.4,2744.0,27.5,3612.0,36.2,48205.9,4.84
202021,Regional,North West,Not applicable,Free school meals,Girls,Total,FSM,Total,504.0,8257.0,333381.25,40.4,7866.0,95.3,2445.0,29.6,4234.0,51.3,2200.0,26.6,800.0,9.7,1339.0,16.2,27544.96,3.34
202021,Regional,North West,Not applicable,Free school meals,Girls,Total,FSM all other,Total,509.0,30845.0,1723142.88,55.9,30397.0,98.5,18518.0,60.0,24490.0,79.4,13771.0,44.6,8508.0,27.6,11264.0,36.5,150495.46,4.88
202021,Regional,Yorkshire and The Humber,Not applicable,Free school meals,Girls,Total,FSM,Total,352.0,6091.0,248275.0,40.8,5840.0,95.9,1976.0,32.4,3176.0,52.1,1700.0,27.9,635.0,10.4,1040.0,17.1,20597.83,3.38
202021,Regional,Yorkshire and The Humber,Not applicable,Free school meals,Girls,Total,FSM all other,Total,357.0,22947.0,1268679.5,55.3,22640.0,98.7,13639.0,59.4,18144.0,79.1,10450.0,45.5,6258.0,27.3,8444.0,36.8,110833.47,4.83
202021,Regional,East Midlands,Not applicable,Free school meals,Girls,Total,FSM,Total,322.0,4269.0,170640.14,40.0,4061.0,95.1,1219.0,28.6,2202.0,51.6,1051.0,24.6,388.0,9.1,616.0,14.4,14206.18,3.33
202021,Regional,East Midlands,Not applicable,Free school meals,Girls,Total,FSM all other,Total,330.0,20153.0,1108557.26,55.0,19865.0,98.6,11840.0,58.8,15807.0,78.4,8891.0,44.1,5453.0,27.1,7214.0,35.8,97415.34,4.83
202021,Regional,West Midlands,Not applicable,Free school meals,Girls,Total,FSM,Total,429.0,6974.0,293590.26,42.1,6688.0,95.9,2211.0,31.7,3722.0,53.4,2046.0,29.3,754.0,10.8,1205.0,17.3,24422.27,3.5
202021,Regional,West Midlands,Not applicable,Free school meals,Girls,Total,FSM all other,Total,433.0,25017.0,1388775.03,55.5,24663.0,98.6,14696.0,58.7,19618.0,78.4,11265.0,45.0,6627.0,26.5,8943.0,35.7,121136.08,4.84
202021,Regional,East of England,Not applicable,Free school meals,Girls,Total,FSM,Total,393.0,4443.0,180928.25,40.7,4220.0,95.0,1389.0,31.3,2329.0,52.4,1184.0,26.6,440.0,9.9,743.0,16.7,15125.96,3.4
202021,Regional,East of England,Not applicable,Free school meals,Girls,Total,FSM all other,Total,409.0,27188.0,1528247.01,56.2,26798.0,98.6,16312.0,60.0,21666.0,79.7,12511.0,46.0,7778.0,28.6,10288.0,37.8,134352.33,4.94
202021,Regional,London,Not applicable,Free school meals,Girls,Total,FSM,Total,508.0,9704.0,471250.25,48.6,9324.0,96.1,4293.0,44.2,6349.0,65.4,4934.0,50.8,2108.0,21.7,3244.0,33.4,41776.37,4.31
202021,Regional,London,Not applicable,Free school meals,Girls,Total,FSM all other,Total,504.0,32528.0,1935628.05,59.5,32057.0,98.6,21323.0,65.6,26808.0,82.4,20092.0,61.8,12628.0,38.8,16196.0,49.8,176219.3,5.42
202021,Regional,Inner London,Not applicable,Free school meals,Girls,Total,FSM,Total,187.0,4598.0,230955.25,50.2,4437.0,96.5,2138.0,46.5,3164.0,68.8,2673.0,58.1,1123.0,24.4,1765.0,38.4,20780.56,4.52
202021,Regional,Inner London,Not applicable,Free school meals,Girls,Total,FSM all other,Total,185.0,9745.0,577590.75,59.3,9590.0,98.4,6283.0,64.5,7965.0,81.7,6452.0,66.2,3800.0,39.0,5026.0,51.6,52976.09,5.44
202021,Regional,Outer London,Not applicable,Free school meals,Girls,Total,FSM,Total,321.0,5106.0,240295.0,47.1,4887.0,95.7,2155.0,42.2,3185.0,62.4,2261.0,44.3,985.0,19.3,1479.0,29.0,20995.81,4.11
202021,Regional,Outer London,Not applicable,Free school meals,Girls,Total,FSM all other,Total,319.0,22783.0,1358037.3,59.6,22467.0,98.6,15040.0,66.0,18843.0,82.7,13640.0,59.9,8828.0,38.7,11170.0,49.0,123243.21,5.41
202021,Regional,South East,Not applicable,Free school meals,Girls,Total,FSM,Total,532.0,5927.0,235927.64,39.8,5599.0,94.5,1733.0,29.2,3047.0,51.4,1399.0,23.6,543.0,9.2,872.0,14.7,19556.29,3.3
202021,Regional,South East,Not applicable,Free school meals,Girls,Total,FSM all other,Total,551.0,38152.0,2192497.59,57.5,37583.0,98.5,23937.0,62.7,31127.0,81.6,18222.0,47.8,12136.0,31.8,15368.0,40.3,193889.67,5.08
202021,Regional,South West,Not applicable,Free school meals,Girls,Total,FSM,Total,346.0,3981.0,161543.75,40.6,3771.0,94.7,1216.0,30.5,2089.0,52.5,920.0,23.1,336.0,8.4,550.0,13.8,13324.0,3.35
202021,Regional,South West,Not applicable,Free school meals,Girls,Total,FSM all other,Total,358.0,22466.0,1269277.54,56.5,22118.0,98.5,13666.0,60.8,18110.0,80.6,9034.0,40.2,5822.0,25.9,7539.0,33.6,110334.52,4.91
202021,Local authority,North East,County Durham,Free school meals,Girls,Total,FSM,Total,37.0,608.0,25756.0,42.4,581.0,95.6,202.0,33.2,348.0,57.2,118.0,19.4,62.0,10.2,92.0,15.1,2052.93,3.38
202021,Local authority,North East,County Durham,Free school meals,Girls,Total,FSM all other,Total,38.0,1975.0,111410.75,56.4,1947.0,98.6,1192.0,60.4,1597.0,80.9,753.0,38.1,533.0,27.0,672.0,34.0,9553.39,4.84
202021,Local authority,North East,Darlington,Free school meals,Girls,Total,FSM,Total,9.0,121.0,5008.25,41.4,115.0,95.0,39.0,32.2,65.0,53.7,32.0,26.4,12.0,9.9,19.0,15.7,405.16,3.35
202021,Local authority,North East,Darlington,Free school meals,Girls,Total,FSM all other,Total,9.0,441.0,25378.0,57.5,433.0,98.2,282.0,63.9,371.0,84.1,228.0,51.7,137.0,31.1,192.0,43.5,2249.35,5.1
202021,Local authority,North East,Gateshead,Free school meals,Girls,Total,FSM,Total,13.0,215.0,8939.75,41.6,203.0,94.4,78.0,36.3,124.0,57.7,71.0,33.0,28.0,13.0,42.0,19.5,756.43,3.52
202021,Local authority,North East,Gateshead,Free school meals,Girls,Total,FSM all other,Total,12.0,790.0,45208.0,57.2,776.0,98.2,508.0,64.3,652.0,82.5,398.0,50.4,265.0,33.5,346.0,43.8,3998.81,5.06
202021,Local authority,North East,Hartlepool,Free school meals,Girls,Total,FSM,Total,6.0,162.0,6596.25,40.7,155.0,95.7,57.0,35.2,101.0,62.3,34.0,21.0,12.0,7.4,18.0,11.1,548.53,3.39
202021,Local authority,North East,Hartlepool,Free school meals,Girls,Total,FSM all other,Total,6.0,380.0,20644.25,54.3,376.0,98.9,226.0,59.5,298.0,78.4,168.0,44.2,88.0,23.2,125.0,32.9,1795.68,4.73
202021,Local authority,North East,Middlesbrough,Free school meals,Girls,Total,FSM,Total,10.0,277.0,11617.75,41.9,262.0,94.6,89.0,32.1,152.0,54.9,38.0,13.7,23.0,8.3,30.0,10.8,905.12,3.27
202021,Local authority,North East,Middlesbrough,Free school meals,Girls,Total,FSM all other,Total,9.0,483.0,26295.5,54.4,478.0,99.0,271.0,56.1,363.0,75.2,144.0,29.8,96.0,19.9,121.0,25.1,2191.43,4.54
202021,Local authority,North East,Newcastle upon Tyne,Free school meals,Girls,Total,FSM,Total,12.0,450.0,17279.0,38.4,421.0,93.6,138.0,30.7,231.0,51.3,74.0,16.4,44.0,9.8,59.0,13.1,1411.52,3.14
202021,Local authority,North East,Newcastle upon Tyne,Free school meals,Girls,Total,FSM all other,Total,11.0,816.0,45034.75,55.2,809.0,99.1,490.0,60.0,651.0,79.8,383.0,46.9,261.0,32.0,344.0,42.2,3960.69,4.85
202021,Local authority,North East,North Tyneside,Free school meals,Girls,Total,FSM,Total,14.0,183.0,7312.5,40.0,174.0,95.1,52.0,28.4,92.0,50.3,45.0,24.6,9.0,4.9,21.0,11.5,597.18,3.26
202021,Local authority,North East,North Tyneside,Free school meals,Girls,Total,FSM all other,Total,15.0,856.0,48400.25,56.5,848.0,99.1,529.0,61.8,690.0,80.6,387.0,45.2,248.0,29.0,320.0,37.4,4245.54,4.96
202021,Local authority,North East,Northumberland,Free school meals,Girls,Total,FSM,Total,21.0,268.0,10369.25,38.7,252.0,94.0,69.0,25.7,145.0,54.1,31.0,11.6,7.0,2.6,19.0,7.1,836.87,3.12
202021,Local authority,North East,Northumberland,Free school meals,Girls,Total,FSM all other,Total,19.0,1216.0,68107.25,56.0,1196.0,98.4,730.0,60.0,975.0,80.2,386.0,31.7,246.0,20.2,325.0,26.7,5788.9,4.76
202021,Local authority,North East,Redcar and Cleveland,Free school meals,Girls,Total,FSM,Total,12.0,161.0,6360.5,39.5,154.0,95.7,50.0,31.1,92.0,57.1,29.0,18.0,11.0,6.8,19.0,11.8,505.96,3.14
202021,Local authority,North East,Redcar and Cleveland,Free school meals,Girls,Total,FSM all other,Total,11.0,589.0,32678.5,55.5,584.0,99.2,367.0,62.3,476.0,80.8,270.0,45.8,176.0,29.9,226.0,38.4,2795.47,4.75
202021,Local authority,North East,South Tyneside,Free school meals,Girls,Total,FSM,Total,12.0,207.0,8074.5,39.0,194.0,93.7,53.0,25.6,109.0,52.7,33.0,15.9,14.0,6.8,23.0,11.1,649.5,3.14
202021,Local authority,North East,South Tyneside,Free school meals,Girls,Total,FSM all other,Total,12.0,591.0,30082.0,50.9,558.0,94.4,313.0,53.0,448.0,75.8,178.0,30.1,108.0,18.3,149.0,25.2,2552.78,4.32
202021,Local authority,North East,Stockton-on-Tees,Free school meals,Girls,Total,FSM,Total,15.0,235.0,9341.25,39.8,221.0,94.0,75.0,31.9,129.0,54.9,48.0,20.4,22.0,9.4,32.0,13.6,778.51,3.31
202021,Local authority,North East,Stockton-on-Tees,Free school meals,Girls,Total,FSM all other,Total,15.0,836.0,47125.75,56.4,827.0,98.9,528.0,63.2,686.0,82.1,403.0,48.2,253.0,30.3,341.0,40.8,4144.18,4.96
202021,Local authority,North East,Sunderland,Free school meals,Girls,Total,FSM,Total,20.0,415.0,16816.75,40.5,400.0,96.4,129.0,31.1,212.0,51.1,113.0,27.2,45.0,10.8,71.0,17.1,1384.38,3.34
202021,Local authority,North East,Sunderland,Free school meals,Girls,Total,FSM all other,Total,19.0,997.0,56101.25,56.3,985.0,98.8,630.0,63.2,803.0,80.5,529.0,53.1,333.0,33.4,451.0,45.2,4929.68,4.94
202021,Local authority,North West,Blackburn with Darwen,Free school meals,Girls,Total,FSM,Total,13.0,206.0,9054.25,44.0,198.0,96.1,84.0,40.8,124.0,60.2,71.0,34.5,28.0,13.6,45.0,21.8,773.01,3.75
