time_period,geographic_level,region_name,la_name,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_free_school_meals,characteristic_first_language,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps
202122,Local authority,South East,Wokingham,First language,Girls,Total,Total,Other than English,9.0,160.0,10029.75,62.7,155.0,96.9,116.0,72.5,136.0,85.0,106.0,66.3,76.0,47.5,84.0,52.5,925.01,5.78
202122,Local authority,South West,Bath and North East Somerset,First language,Girls,Total,Total,English,16.0,1031.0,56037.5,54.4,1001.0,97.1,616.0,59.7,794.0,77.0,510.0,49.5,294.0,28.5,406.0,39.4,4931.93,4.78
202122,Local authority,South West,Bath and North East Somerset,First language,Girls,Total,Total,Other than English,9.0,35.0,1888.75,54.0,34.0,97.1,20.0,57.1,25.0,71.4,22.0,62.9,14.0,40.0,18.0,51.4,175.33,5.01
202122,Local authority,South West,"Bournemouth, Christchurch and Poole",First language,Girls,Total,Total,English,23.0,1591.0,87242.75,54.8,1560.0,98.1,972.0,61.1,1267.0,79.6,637.0,40.0,437.0,27.5,534.0,33.6,7620.09,4.79
202122,Local authority,South West,"Bournemouth, Christchurch and Poole",First language,Girls,Total,Total,Other than English,19.0,189.0,11322.0,59.9,186.0,98.4,127.0,67.2,158.0,83.6,121.0,64.0,84.0,44.4,97.0,51.3,1047.14,5.54
202122,Local authority,South West,"Bristol, City of",First language,Girls,Total,Total,English,27.0,1530.0,77846.0,50.9,1460.0,95.4,765.0,50.0,1045.0,68.3,496.0,32.4,288.0,18.8,364.0,23.8,6647.94,4.35
202122,Local authority,South West,"Bristol, City of",First language,Girls,Total,Total,Other than English,25.0,354.0,17982.25,50.8,342.0,96.6,185.0,52.3,256.0,72.3,176.0,49.7,78.0,22.0,105.0,29.7,1599.8,4.52
202122,Local authority,South West,Cornwall,First language,Girls,Total,Total,English,35.0,2648.0,130458.0,49.3,2568.0,97.0,1211.0,45.7,1816.0,68.6,845.0,31.9,413.0,15.6,567.0,21.4,11072.57,4.18
202122,Local authority,South West,Cornwall,First language,Girls,Total,Total,Other than English,24.0,63.0,3280.75,52.1,62.0,98.4,31.0,49.2,48.0,76.2,27.0,42.9,14.0,22.2,19.0,30.2,285.5,4.53
202122,Local authority,South West,Devon,First language,Girls,Total,Total,English,49.0,3410.0,172832.25,50.7,3317.0,97.3,1783.0,52.3,2487.0,72.9,1304.0,38.2,707.0,20.7,948.0,27.8,15054.78,4.41
202122,Local authority,South West,Devon,First language,Girls,Total,Total,Other than English,28.0,99.0,5799.25,58.6,98.0,99.0,60.0,60.6,80.0,80.8,62.0,62.6,39.0,39.4,48.0,48.5,535.02,5.4
202122,Local authority,South West,Dorset,First language,Girls,Total,Total,English,24.0,1783.0,89290.25,50.1,1724.0,96.7,834.0,46.8,1261.0,70.7,739.0,41.4,360.0,20.2,510.0,28.6,7722.09,4.33
202122,Local authority,South West,Dorset,First language,Girls,Total,Total,Other than English,16.0,43.0,2223.75,51.7,42.0,97.7,25.0,58.1,31.0,72.1,26.0,60.5,15.0,34.9,17.0,39.5,205.34,4.78
202122,Local authority,South West,Gloucestershire,First language,Girls,Total,Total,English,45.0,2934.0,160238.0,54.6,2866.0,97.7,1704.0,58.1,2228.0,75.9,1015.0,34.6,696.0,23.7,853.0,29.1,13810.78,4.71
202122,Local authority,South West,Gloucestershire,First language,Girls,Total,Total,Other than English,31.0,194.0,11235.5,57.9,190.0,97.9,125.0,64.4,152.0,78.4,100.0,51.5,69.0,35.6,84.0,43.3,1012.52,5.22
202122,Local authority,South West,Isles of Scilly,First language,Girls,Total,Total,English,1.0,4.0,244.0,61.0,4.0,100.0,3.0,75.0,4.0,100.0,2.0,50.0,1.0,25.0,2.0,50.0,21.5,5.38
202122,Local authority,South West,North Somerset,First language,Girls,Total,Total,English,12.0,1012.0,50931.75,50.3,982.0,97.0,499.0,49.3,689.0,68.1,367.0,36.3,217.0,21.4,281.0,27.8,4375.08,4.32
202122,Local authority,South West,North Somerset,First language,Girls,Total,Total,Other than English,10.0,61.0,3462.5,56.8,61.0,100.0,37.0,60.7,50.0,82.0,32.0,52.5,20.0,32.8,26.0,42.6,312.67,5.13
202122,Local authority,South West,Plymouth,First language,Girls,Total,Total,English,22.0,1288.0,63553.0,49.3,1242.0,96.4,624.0,48.4,888.0,68.9,458.0,35.6,264.0,20.5,351.0,27.3,5438.0,4.22
202122,Local authority,South West,Plymouth,First language,Girls,Total,Total,Other than English,17.0,68.0,3793.5,55.8,65.0,95.6,37.0,54.4,51.0,75.0,41.0,60.3,27.0,39.7,34.0,50.0,352.23,5.18
202122,Local authority,South West,Somerset,First language,Girls,Total,Total,English,35.0,2338.0,111806.0,47.8,2249.0,96.2,1128.0,48.2,1605.0,68.6,679.0,29.0,354.0,15.1,487.0,20.8,9450.83,4.04
202122,Local authority,South West,Somerset,First language,Girls,Total,Total,Other than English,30.0,154.0,7668.5,49.8,148.0,96.1,79.0,51.3,102.0,66.2,59.0,38.3,30.0,19.5,43.0,27.9,678.74,4.41
202122,Local authority,South West,South Gloucestershire,First language,Girls,Total,Total,English,20.0,1140.0,57009.25,50.0,1112.0,97.5,570.0,50.0,829.0,72.7,408.0,35.8,207.0,18.2,287.0,25.2,4861.65,4.26
202122,Local authority,South West,South Gloucestershire,First language,Girls,Total,Total,Other than English,17.0,107.0,5886.25,55.0,106.0,99.1,61.0,57.0,81.0,75.7,50.0,46.7,33.0,30.8,40.0,37.4,525.82,4.91
202122,Local authority,South West,Swindon,First language,Girls,Total,Total,English,16.0,878.0,43682.63,49.8,856.0,97.5,467.0,53.2,625.0,71.2,241.0,27.4,139.0,15.8,184.0,21.0,3733.87,4.25
202122,Local authority,South West,Swindon,First language,Girls,Total,Total,Other than English,13.0,164.0,8345.25,50.9,158.0,96.3,77.0,47.0,108.0,65.9,67.0,40.9,34.0,20.7,48.0,29.3,734.16,4.48
202122,Local authority,South West,Torbay,First language,Girls,Total,Total,English,10.0,679.0,35054.75,51.6,653.0,96.2,388.0,57.1,471.0,69.4,226.0,33.3,152.0,22.4,184.0,27.1,3019.53,4.45
202122,Local authority,South West,Torbay,First language,Girls,Total,Total,Other than English,6.0,22.0,1217.75,55.4,21.0,95.5,14.0,63.6,15.0,68.2,9.0,40.9,5.0,22.7,5.0,22.7,106.33,4.83
202122,Local authority,South West,Wiltshire,First language,Girls,Total,Total,English,30.0,2348.0,120933.5,51.5,2298.0,97.9,1198.0,51.0,1719.0,73.2,916.0,39.0,526.0,22.4,673.0,28.7,10600.64,4.51
202122,Local authority,South West,Wiltshire,First language,Girls,Total,Total,Other than English,26.0,122.0,6992.25,57.3,119.0,97.5,81.0,66.4,101.0,82.8,63.0,51.6,44.0,36.1,53.0,43.4,637.28,5.22
202021,National,Not applicable,Not applicable,First language,Girls,Total,Total,Other than English,3039.0,47750.0,2629649.44,55.1,46672.0,97.7,27190.0,56.9,35831.0,75.0,26403.0,55.3,14902.0,31.2,20009.0,41.9,238078.15,4.99
202021,National,Not applicable,Not applicable,First language,Girls,Total,Total,English,3682.0,233077.0,12520776.21,53.7,228540.0,98.1,129865.0,55.7,176213.0,75.6,97859.0,42.0,59187.0,25.4,78696.0,33.8,1087931.03,4.67
202021,Regional,North East,Not applicable,First language,Girls,Total,Total,English,185.0,12428.0,648581.75,52.2,12150.0,97.8,6676.0,53.7,9230.0,74.3,4528.0,36.4,2802.0,22.5,3748.0,30.2,55353.74,4.45
202021,Regional,North East,Not applicable,First language,Girls,Total,Total,Other than English,126.0,745.0,39496.5,53.0,730.0,98.0,400.0,53.7,544.0,73.0,362.0,48.6,228.0,30.6,306.0,41.1,3521.91,4.73
202021,Regional,North West,Not applicable,First language,Girls,Total,Total,English,520.0,33753.0,1771789.63,52.5,33065.0,98.0,18129.0,53.7,24932.0,73.9,13398.0,39.7,7841.0,23.2,10632.0,31.5,152496.75,4.52
202021,Regional,North West,Not applicable,First language,Girls,Total,Total,Other than English,411.0,5264.0,282182.25,53.6,5125.0,97.4,2814.0,53.5,3756.0,71.4,2564.0,48.7,1463.0,27.8,1965.0,37.3,25337.98,4.81
202021,Regional,Yorkshire and The Humber,Not applicable,First language,Girls,Total,Total,English,362.0,24651.0,1309293.75,53.1,24256.0,98.4,13637.0,55.3,18546.0,75.2,10246.0,41.6,5939.0,24.1,8136.0,33.0,113176.38,4.59
202021,Regional,Yorkshire and The Humber,Not applicable,First language,Girls,Total,Total,Other than English,301.0,3999.0,197308.5,49.3,3872.0,96.8,1910.0,47.8,2644.0,66.1,1868.0,46.7,938.0,23.5,1323.0,33.1,17408.29,4.35
202021,Regional,East Midlands,Not applicable,First language,Girls,Total,Total,English,334.0,21143.0,1108407.01,52.4,20724.0,98.0,11369.0,53.8,15675.0,74.1,8410.0,39.8,5018.0,23.7,6703.0,31.7,96344.99,4.56
202021,Regional,East Midlands,Not applicable,First language,Girls,Total,Total,Other than English,254.0,3224.0,168542.89,52.3,3152.0,97.8,1673.0,51.9,2305.0,71.5,1521.0,47.2,818.0,25.4,1119.0,34.7,15089.35,4.68
202021,Regional,West Midlands,Not applicable,First language,Girls,Total,Total,English,439.0,25827.0,1356298.9,52.5,25350.0,98.2,13674.0,52.9,18885.0,73.1,10164.0,39.4,5785.0,22.4,7895.0,30.6,116481.86,4.51
202021,Regional,West Midlands,Not applicable,First language,Girls,Total,Total,Other than English,370.0,6039.0,321195.89,53.2,5895.0,97.6,3190.0,52.8,4381.0,72.5,3119.0,51.6,1583.0,26.2,2235.0,37.0,28646.34,4.74
202021,Regional,East of England,Not applicable,First language,Girls,Total,Total,English,410.0,27594.0,1489046.5,54.0,27073.0,98.1,15454.0,56.0,21043.0,76.3,11556.0,41.9,7004.0,25.4,9392.0,34.0,129579.43,4.7
202021,Regional,East of England,Not applicable,First language,Girls,Total,Total,Other than English,346.0,3958.0,216665.26,54.7,3866.0,97.7,2218.0,56.0,2912.0,73.6,2111.0,53.3,1201.0,30.3,1620.0,40.9,19602.82,4.95
202021,Regional,London,Not applicable,First language,Girls,Total,Total,English,511.0,24283.0,1379219.54,56.8,23799.0,98.0,14639.0,60.3,19047.0,78.4,13605.0,56.0,8247.0,34.0,10761.0,44.3,123522.84,5.09
202021,Regional,London,Not applicable,First language,Girls,Total,Total,Other than English,494.0,17647.0,1013684.26,57.4,17320.0,98.1,10825.0,61.3,13919.0,78.9,11290.0,64.0,6415.0,36.4,8584.0,48.6,93222.84,5.28
202021,Regional,Inner London,Not applicable,First language,Girls,Total,Total,English,191.0,7159.0,400349.5,55.9,7003.0,97.8,4166.0,58.2,5517.0,77.1,4254.0,59.4,2362.0,33.0,3189.0,44.5,36062.01,5.04
202021,Regional,Inner London,Not applicable,First language,Girls,Total,Total,Other than English,183.0,7063.0,403397.25,57.1,6930.0,98.1,4201.0,59.5,5540.0,78.4,4828.0,68.4,2540.0,36.0,3572.0,50.6,37275.98,5.28
202021,Regional,Outer London,Not applicable,First language,Girls,Total,Total,English,320.0,17124.0,978870.04,57.2,16796.0,98.1,10473.0,61.2,13530.0,79.0,9351.0,54.6,5885.0,34.4,7572.0,44.2,87460.83,5.11
202021,Regional,Outer London,Not applicable,First language,Girls,Total,Total,Other than English,311.0,10584.0,610287.01,57.7,10390.0,98.2,6624.0,62.6,8379.0,79.2,6462.0,61.1,3875.0,36.6,5012.0,47.4,55946.86,5.29
202021,Regional,South East,Not applicable,First language,Girls,Total,Total,English,557.0,38837.0,2129571.22,54.8,38062.0,98.0,22484.0,57.9,30054.0,77.4,16854.0,43.4,10922.0,28.1,14006.0,36.1,186439.9,4.8
202021,Regional,South East,Not applicable,First language,Girls,Total,Total,Other than English,477.0,5153.0,295284.76,57.3,5039.0,97.8,3152.0,61.2,4073.0,79.0,2737.0,53.1,1740.0,33.8,2209.0,42.9,26695.73,5.18
202021,Regional,South West,Not applicable,First language,Girls,Total,Total,English,364.0,24561.0,1328567.91,54.1,24061.0,98.0,13803.0,56.2,18801.0,76.5,9098.0,37.0,5629.0,22.9,7423.0,30.2,114535.14,4.66
202021,Regional,South West,Not applicable,First language,Girls,Total,Total,Other than English,260.0,1721.0,95289.13,55.4,1673.0,97.2,1008.0,58.6,1297.0,75.4,831.0,48.3,516.0,30.0,648.0,37.7,8552.89,4.97
202021,Local authority,North East,County Durham,First language,Girls,Total,Total,English,38.0,2473.0,132849.25,53.7,2427.0,98.1,1350.0,54.6,1880.0,76.0,838.0,33.9,571.0,23.1,735.0,29.7,11211.31,4.53
202021,Local authority,North East,County Durham,First language,Girls,Total,Total,Other than English,22.0,59.0,3412.5,57.8,57.0,96.6,32.0,54.2,42.0,71.2,33.0,55.9,24.0,40.7,29.0,49.2,313.16,5.31
202021,Local authority,North East,Darlington,First language,Girls,Total,Total,English,9.0,529.0,28578.75,54.0,515.0,97.4,305.0,57.7,413.0,78.1,242.0,45.7,139.0,26.3,197.0,37.2,2492.69,4.71
202021,Local authority,North East,Darlington,First language,Girls,Total,Total,Other than English,7.0,33.0,1807.5,54.8,33.0,100.0,16.0,48.5,23.0,69.7,18.0,54.5,10.0,30.3,14.0,42.4,161.82,4.9
202021,Local authority,North East,Gateshead,First language,Girls,Total,Total,English,13.0,942.0,50413.0,53.5,917.0,97.3,546.0,58.0,723.0,76.8,429.0,45.5,268.0,28.5,358.0,38.0,4415.61,4.69
202021,Local authority,North East,Gateshead,First language,Girls,Total,Total,Other than English,9.0,61.0,3621.75,59.4,60.0,98.4,39.0,63.9,52.0,85.2,39.0,63.9,24.0,39.3,29.0,47.5,329.97,5.41
202021,Local authority,North East,Hartlepool,First language,Girls,Total,Total,English,6.0,515.0,25902.75,50.3,505.0,98.1,271.0,52.6,381.0,74.0,189.0,36.7,92.0,17.9,134.0,26.0,2222.53,4.32
202021,Local authority,North East,Hartlepool,First language,Girls,Total,Total,Other than English,6.0,24.0,1135.25,47.3,23.0,95.8,9.0,37.5,15.0,62.5,11.0,45.8,6.0,25.0,7.0,29.2,103.35,4.31
202021,Local authority,North East,Middlesbrough,First language,Girls,Total,Total,English,10.0,667.0,33211.5,49.8,650.0,97.5,314.0,47.1,449.0,67.3,155.0,23.2,103.0,15.4,128.0,19.2,2705.41,4.06
202021,Local authority,North East,Middlesbrough,First language,Girls,Total,Total,Other than English,8.0,91.0,4642.75,51.0,88.0,96.7,46.0,50.5,65.0,71.4,27.0,29.7,16.0,17.6,23.0,25.3,385.48,4.24
202021,Local authority,North East,Newcastle upon Tyne,First language,Girls,Total,Total,English,12.0,1033.0,51126.0,49.5,999.0,96.7,517.0,50.0,725.0,70.2,371.0,35.9,250.0,24.2,327.0,31.7,4394.69,4.25
202021,Local authority,North East,Newcastle upon Tyne,First language,Girls,Total,Total,Other than English,11.0,229.0,10961.25,47.9,227.0,99.1,108.0,47.2,154.0,67.2,86.0,37.6,55.0,24.0,76.0,33.2,959.69,4.19
202021,Local authority,North East,North Tyneside,First language,Girls,Total,Total,English,15.0,1001.0,53694.75,53.6,986.0,98.5,559.0,55.8,753.0,75.2,413.0,41.3,248.0,24.8,327.0,32.7,4662.42,4.66
202021,Local authority,North East,North Tyneside,First language,Girls,Total,Total,Other than English,12.0,36.0,1961.0,54.5,34.0,94.4,22.0,61.1,29.0,80.6,19.0,52.8,9.0,25.0,14.0,38.9,176.63,4.91
202021,Local authority,North East,Northumberland,First language,Girls,Total,Total,English,22.0,1457.0,77047.75,52.9,1421.0,97.5,787.0,54.0,1100.0,75.5,409.0,28.1,250.0,17.2,338.0,23.2,6501.95,4.46
202021,Local authority,North East,Northumberland,First language,Girls,Total,Total,Other than English,13.0,26.0,1395.0,53.7,26.0,100.0,12.0,46.2,19.0,73.1,8.0,30.8,3.0,11.5,6.0,23.1,120.65,4.64
202021,Local authority,North East,Redcar and Cleveland,First language,Girls,Total,Total,English,13.0,736.0,38260.5,52.0,726.0,98.6,408.0,55.4,557.0,75.7,293.0,39.8,182.0,24.7,239.0,32.5,3234.77,4.4
202021,Local authority,North East,Redcar and Cleveland,First language,Girls,Total,Total,Other than English,6.0,14.0,778.5,55.6,12.0,85.7,9.0,64.3,11.0,78.6,6.0,42.9,5.0,35.7,6.0,42.9,66.66,4.76
202021,Local authority,North East,South Tyneside,First language,Girls,Total,Total,English,12.0,723.0,35593.75,49.2,700.0,96.8,337.0,46.6,520.0,71.9,185.0,25.6,104.0,14.4,147.0,20.3,2964.47,4.1
202021,Local authority,North East,South Tyneside,First language,Girls,Total,Total,Other than English,6.0,41.0,2299.75,56.1,41.0,100.0,27.0,65.9,33.0,80.5,26.0,63.4,18.0,43.9,25.0,61.0,215.64,5.26
202021,Local authority,North East,Stockton-on-Tees,First language,Girls,Total,Total,English,15.0,1012.0,53208.0,52.6,991.0,97.9,568.0,56.1,771.0,76.2,417.0,41.2,251.0,24.8,342.0,33.8,4623.86,4.57
202021,Local authority,North East,Stockton-on-Tees,First language,Girls,Total,Total,Other than English,14.0,59.0,3259.0,55.2,57.0,96.6,35.0,59.3,44.0,74.6,34.0,57.6,24.0,40.7,31.0,52.5,298.83,5.06
202021,Local authority,North East,Sunderland,First language,Girls,Total,Total,English,20.0,1340.0,68695.75,51.3,1313.0,98.0,714.0,53.3,958.0,71.5,587.0,43.8,344.0,25.7,476.0,35.5,5924.03,4.42
202021,Local authority,North East,Sunderland,First language,Girls,Total,Total,Other than English,12.0,72.0,4222.25,58.6,72.0,100.0,45.0,62.5,57.0,79.2,55.0,76.4,34.0,47.2,46.0,63.9,390.03,5.42
202021,Local authority,North West,Blackburn with Darwen,First language,Girls,Total,Total,English,14.0,657.0,33044.5,50.3,646.0,98.3,347.0,52.8,487.0,74.1,220.0,33.5,119.0,18.1,163.0,24.8,2822.07,4.3
202021,Local authority,North West,Blackburn with Darwen,First language,Girls,Total,Total,Other than English,11.0,323.0,19282.25,59.7,316.0,97.8,214.0,66.3,269.0,83.3,218.0,67.5,136.0,42.1,173.0,53.6,1786.26,5.53
202021,Local authority,North West,Blackpool,First language,Girls,Total,Total,English,10.0,610.0,26112.5,42.8,588.0,96.4,212.0,34.8,344.0,56.4,121.0,19.8,56.0,9.2,82.0,13.4,2154.61,3.53
202021,Local authority,North West,Blackpool,First language,Girls,Total,Total,Other than English,8.0,41.0,2207.25,53.8,40.0,97.6,19.0,46.3,31.0,75.6,16.0,39.0,9.0,22.0,12.0,29.3,194.2,4.74
202021,Local authority,North West,Bolton,First language,Girls,Total,Total,English,21.0,1340.0,68220.25,50.9,1312.0,97.9,700.0,52.2,955.0,71.3,429.0,32.0,266.0,19.9,360.0,26.9,5779.71,4.31
202021,Local authority,North West,Bolton,First language,Girls,Total,Total,Other than English,20.0,465.0,23973.25,51.6,450.0,96.8,250.0,53.8,315.0,67.7,210.0,45.2,145.0,31.2,176.0,37.8,2140.43,4.6
202021,Local authority,North West,Bury,First language,Girls,Total,Total,English,13.0,877.0,46148.75,52.6,865.0,98.6,461.0,52.6,653.0,74.5,411.0,46.9,211.0,24.1,309.0,35.2,4046.14,4.61
202021,Local authority,North West,Bury,First language,Girls,Total,Total,Other than English,13.0,148.0,7749.5,52.4,143.0,96.6,83.0,56.1,112.0,75.7,88.0,59.5,40.0,27.0,68.0,45.9,709.85,4.8
202021,Local authority,North West,Cheshire East,First language,Girls,Total,Total,English,27.0,1841.0,102586.75,55.7,1817.0,98.7,1098.0,59.6,1462.0,79.4,773.0,42.0,455.0,24.7,609.0,33.1,8838.22,4.8
202021,Local authority,North West,Cheshire East,First language,Girls,Total,Total,Other than English,20.0,93.0,4352.25,46.8,91.0,97.8,35.0,37.6,58.0,62.4,40.0,43.0,20.0,21.5,27.0,29.0,385.32,4.14
202021,Local authority,North West,Cheshire West and Chester,First language,Girls,Total,Total,English,27.0,1733.0,94540.0,54.6,1692.0,97.6,999.0,57.6,1340.0,77.3,862.0,49.7,514.0,29.7,689.0,39.8,8318.97,4.8
202021,Local authority,North West,Cheshire West and Chester,First language,Girls,Total,Total,Other than English,20.0,81.0,4521.75,55.8,77.0,95.1,48.0,59.3,65.0,80.2,42.0,51.9,25.0,30.9,33.0,40.7,404.53,4.99
202021,Local authority,North West,Cumbria,First language,Girls,Total,Total,English,45.0,2441.0,128752.0,52.7,2404.0,98.5,1327.0,54.4,1858.0,76.1,914.0,37.4,540.0,22.1,767.0,31.4,11153.93,4.57
202021,Local authority,North West,Cumbria,First language,Girls,Total,Total,Other than English,23.0,73.0,3979.75,54.5,68.0,93.2,42.0,57.5,56.0,76.7,40.0,54.8,25.0,34.2,33.0,45.2,368.48,5.05
202021,Local authority,North West,Halton,First language,Girls,Total,Total,English,11.0,716.0,35719.25,49.9,706.0,98.6,327.0,45.7,487.0,68.0,257.0,35.9,125.0,17.5,177.0,24.7,3006.53,4.2
202021,Local authority,North West,Halton,First language,Girls,Total,Total,Other than English,5.0,17.0,1057.0,62.2,17.0,100.0,11.0,64.7,13.0,76.5,7.0,41.2,4.0,23.5,5.0,29.4,94.66,5.57
202021,Local authority,North West,Knowsley,First language,Girls,Total,Total,English,9.0,527.0,21561.25,40.9,506.0,96.0,150.0,28.5,297.0,56.4,122.0,23.1,39.0,7.4,78.0,14.8,1760.24,3.34
202021,Local authority,North West,Knowsley,First language,Girls,Total,Total,Other than English,6.0,16.0,667.75,41.7,16.0,100.0,3.0,18.8,10.0,62.5,10.0,62.5,1.0,6.3,7.0,43.8,59.83,3.74
202021,Local authority,North West,Lancashire,First language,Girls,Total,Total,English,94.0,5711.0,306997.75,53.8,5599.0,98.0,3281.0,57.5,4355.0,76.3,2011.0,35.2,1202.0,21.0,1624.0,28.4,26294.85,4.6
202021,Local authority,North West,Lancashire,First language,Girls,Total,Total,Other than English,72.0,589.0,31930.75,54.2,576.0,97.8,313.0,53.1,416.0,70.6,327.0,55.5,176.0,29.9,237.0,40.2,2883.6,4.9
202021,Local authority,North West,Liverpool,First language,Girls,Total,Total,English,32.0,2144.0,107496.0,50.1,2086.0,97.3,1037.0,48.4,1499.0,69.9,830.0,38.7,490.0,22.9,678.0,31.6,9180.19,4.28
202021,Local authority,North West,Liverpool,First language,Girls,Total,Total,Other than English,29.0,343.0,17544.0,51.1,332.0,96.8,173.0,50.4,232.0,67.6,150.0,43.7,82.0,23.9,112.0,32.7,1557.5,4.54
202021,Local authority,North West,Manchester,First language,Girls,Total,Total,English,33.0,1641.0,80622.5,49.1,1594.0,97.1,735.0,44.8,1063.0,64.8,590.0,36.0,337.0,20.5,473.0,28.8,6889.12,4.2
202021,Local authority,North West,Manchester,First language,Girls,Total,Total,Other than English,29.0,1191.0,62531.0,52.5,1152.0,96.7,599.0,50.3,811.0,68.1,618.0,51.9,320.0,26.9,464.0,39.0,5686.83,4.77
202021,Local authority,North West,Oldham,First language,Girls,Total,Total,English,15.0,1111.0,55725.75,50.2,1089.0,98.0,551.0,49.6,794.0,71.5,357.0,32.1,187.0,16.8,271.0,24.4,4636.72,4.17
202021,Local authority,North West,Oldham,First language,Girls,Total,Total,Other than English,13.0,457.0,22557.25,49.4,447.0,97.8,210.0,46.0,300.0,65.6,101.0,22.1,53.0,11.6,73.0,16.0,1881.49,4.12
202021,Local authority,North West,Rochdale,First language,Girls,Total,Total,English,14.0,921.0,45388.0,49.3,905.0,98.3,430.0,46.7,640.0,69.5,294.0,31.9,149.0,16.2,209.0,22.7,3765.08,4.09
202021,Local authority,North West,Rochdale,First language,Girls,Total,Total,Other than English,13.0,366.0,18840.5,51.5,360.0,98.4,165.0,45.1,245.0,66.9,137.0,37.4,63.0,17.2,95.0,26.0,1655.5,4.52
202021,Local authority,North West,Salford,First language,Girls,Total,Total,English,18.0,988.0,45919.75,46.5,956.0,96.8,435.0,44.0,650.0,65.8,376.0,38.1,162.0,16.4,245.0,24.8,3899.4,3.95
202021,Local authority,North West,Salford,First language,Girls,Total,Total,Other than English,16.0,205.0,10855.75,53.0,197.0,96.1,112.0,54.6,147.0,71.7,120.0,58.5,65.0,31.7,85.0,41.5,992.62,4.84
202021,Local authority,North West,Sefton,First language,Girls,Total,Total,English,20.0,1308.0,70113.75,53.6,1278.0,97.7,712.0,54.4,1001.0,76.5,474.0,36.2,295.0,22.6,390.0,29.8,5999.04,4.59
202021,Local authority,North West,Sefton,First language,Girls,Total,Total,Other than English,14.0,73.0,3912.0,53.6,72.0,98.6,39.0,53.4,53.0,72.6,39.0,53.4,21.0,28.8,27.0,37.0,349.63,4.79
202021,Local authority,North West,St. Helens,First language,Girls,Total,Total,English,10.0,897.0,46347.25,51.7,874.0,97.4,458.0,51.1,643.0,71.7,357.0,39.8,203.0,22.6,274.0,30.5,3903.16,4.35
202021,Local authority,North West,St. Helens,First language,Girls,Total,Total,Other than English,9.0,31.0,1783.5,57.5,31.0,100.0,21.0,67.7,24.0,77.4,15.0,48.4,11.0,35.5,13.0,41.9,157.16,5.07
202021,Local authority,North West,Stockport,First language,Girls,Total,Total,English,15.0,1293.0,71954.13,55.6,1272.0,98.4,783.0,60.6,1020.0,78.9,679.0,52.5,437.0,33.8,580.0,44.9,6371.14,4.93
202021,Local authority,North West,Stockport,First language,Girls,Total,Total,Other than English,15.0,97.0,5452.75,56.2,95.0,97.9,57.0,58.8,77.0,79.4,64.0,66.0,42.0,43.3,54.0,55.7,507.11,5.23
202021,Local authority,North West,Tameside,First language,Girls,Total,Total,English,15.0,1133.0,57488.25,50.7,1113.0,98.2,578.0,51.0,817.0,72.1,462.0,40.8,250.0,22.1,349.0,30.8,4959.38,4.38
202021,Local authority,North West,Tameside,First language,Girls,Total,Total,Other than English,13.0,201.0,10731.0,53.4,197.0,98.0,106.0,52.7,146.0,72.6,70.0,34.8,45.0,22.4,58.0,28.9,945.52,4.7
202021,Local authority,North West,Trafford,First language,Girls,Total,Total,English,19.0,1306.0,80616.0,61.7,1288.0,98.6,920.0,70.4,1114.0,85.3,786.0,60.2,562.0,43.0,668.0,51.1,7339.14,5.62
202021,Local authority,North West,Trafford,First language,Girls,Total,Total,Other than English,17.0,227.0,15298.75,67.4,224.0,98.7,181.0,79.7,206.0,90.7,123.0,54.2,101.0,44.5,112.0,49.3,1400.14,6.17
202021,Local authority,North West,Warrington,First language,Girls,Total,Total,English,16.0,1111.0,60763.25,54.7,1086.0,97.7,682.0,61.4,862.0,77.6,483.0,43.5,314.0,28.3,410.0,36.9,5306.13,4.78
202021,Local authority,North West,Warrington,First language,Girls,Total,Total,Other than English,13.0,75.0,4192.0,55.9,74.0,98.7,49.0,65.3,58.0,77.3,43.0,57.3,26.0,34.7,30.0,40.0,382.17,5.1
202021,Local authority,North West,Wigan,First language,Girls,Total,Total,English,22.0,1728.0,91852.25,53.2,1700.0,98.4,947.0,54.8,1271.0,73.6,588.0,34.0,332.0,19.2,444.0,25.7,7773.7,4.5
202021,Local authority,North West,Wigan,First language,Girls,Total,Total,Other than English,18.0,76.0,4023.75,52.9,75.0,98.7,33.0,43.4,49.0,64.5,40.0,52.6,19.0,25.0,28.0,36.8,362.67,4.77
202021,Local authority,North West,Wirral,First language,Girls,Total,Total,English,20.0,1719.0,93819.75,54.6,1689.0,98.3,959.0,55.8,1320.0,76.8,1002.0,58.3,596.0,34.7,783.0,45.5,8299.28,4.83
202021,Local authority,North West,Wirral,First language,Girls,Total,Total,Other than English,14.0,76.0,4738.5,62.3,75.0,98.7,51.0,67.1,63.0,82.9,46.0,60.5,34.0,44.7,43.0,56.6,432.48,5.69
202021,Local authority,Yorkshire and The Humber,Barnsley,First language,Girls,Total,Total,English,12.0,1046.0,53237.5,50.9,1028.0,98.3,557.0,53.3,757.0,72.4,428.0,40.9,206.0,19.7,302.0,28.9,4547.88,4.35
